country,value
4,56.937760009803
8,104.612262773723
12,17.7300750711665
16,277.325
20,163.842553191489
24,24.7130520574316
28,218.831818181818
31,120.23431716463
32,16.2585100979651
36,3.24787091037205
40,107.127966860564
44,38.5254745254745
48,2017.27369979138
50,1239.57931166936
51,103.680224798033
52,666.606976744186
56,377.379590488771
60,1183.70368279874
64,19.7775277714448
68,10.4801458506416
70,64.92048828125
72,3.97742487604327
76,25.0617162430876
84,16.7939938623411
90,23.324687388353
92,198.68
96,81.3969639468691
100,64.7110998526161
104,82.2386154835549
108,435.178271028037
112,46.7195037884204
116,92.0564128710628
120,53.3439889149796
124,4.07518823864492
132,134.929776674938
136,267.391666666667
140,7.49041221227006
144,345.558922022006
148,12.2917336404066
152,25.1894460666519
156,148.348833270666
170,44.7598521856692
174,447.244477540227
178,15.3568462664715
180,37.0825923557045
188,97.9130630630631
191,73.0493745532523
192,108.999596231494
196,128.708333333333
203,137.657705257705
204,101.853919829727
208,137.976565849012
212,95.5
214,219.97857586421
218,68.7886817522951
222,309.881467181467
226,46.6657397504456
231,109.224559
233,30.4112491373361
234,34.7399698278226
242,48.3570333880679
246,18.1485472672831
250,122.299437237519
258,75.8685792349727
262,41.3684210526316
266,8.22476423332169
268,65.0477623429791
270,225.30652173913
275,758.984551495017
276,237.30759674834
288,130.821429199262
292,3371.8
296,143.020987654321
300,83.2651823118697
304,0.136491655500061
308,327.805882352941
316,306.977777777778
320,152.547125793206
324,50.5222122741332
328,3.95734823469647
332,403.59854862119
340,85.6870319063366
344,7096.19047619048
348,107.981486799956
352,3.51841396508728
356,454.938072575247
360,147.75219008926
364,50.222420123284
368,88.5305700354617
372,70.6534475250399
376,410.480591497227
380,205.418372203713
384,78.8340534591195
388,270.993074792244
392,347.073458415624
398,6.76982572137645
400,112.14249831043
404,90.2994166637383
408,212.190175234615
410,529.358501289308
414,232.172390572391
417,32.9655891553702
418,30.5957842287695
422,669.494134897361
426,69.437812911726
428,30.9934705693149
430,50.0309073920266
434,3.79563238119054
438,236.9375
440,44.7230757742448
442,250.185185185185
446,20777.5002607232
450,45.1398556204881
454,192.440761561307
458,95.9628214883579
462,1718.98666666667
466,15.635015858186
470,1514.46875
478,4.27216357815077
480,623.30197044335
484,64.9146264050001
492,19196
496,2.04060866654651
498,94.018880412443
499,46.2622304832714
504,80.7285189334528
508,37.508535313716
512,15.6041453957997
516,2.97374558175127
520,635.2
524,195.939107080572
528,511.475927574948
531,360.754504504504
533,588.027777777778
534,1193.35294117647
540,15.5393873085339
548,24.0098441345365
554,18.3851733697923
558,53.7270483629716
562,17.7176505881424
566,215.064988965381
578,14.5482916341657
580,123.65652173913
583,160.914285714286
584,324.516666666667
585,38.9282608695652
586,275.289318700706
591,56.1860774818402
598,19.0043633794109
600,17.5083589227284
604,24.99160625
608,357.688305329175
616,124.023482151605
620,112.2619412173
624,66.6539473684211
626,85.270477471419
630,360.017361894025
634,239.593195521103
642,84.633801286509
643,8.82206795315588
646,498.659870287799
659,201.684615384615
662,298.17868852459
663,672.058823529412
670,282.589743589744
674,563.083333333333
678,219.820833333333
682,15.6766543082956
686,82.3474783150678
688,79.8376857992225
690,210.352173913043
694,105.987170961485
702,7952.9984184018
703,113.285586522463
704,308.125245912213
705,102.96366052404
706,23.9234769024771
710,47.6301197767684
716,37.3245909267158
724,93.6771974435832
740,3.69222435897436
748,66.0576162790698
752,24.9814981218237
756,215.465350480429
760,92.0671077710614
762,65.5727141724908
764,135.897206835131
768,145.046773303916
776,143.329166666667
780,270.927485380117
784,135.609110109828
788,74.4413233779609
792,106.960128893104
795,12.4505947694337
796,39.6473684210526
798,383.6
800,213.061734490325
804,77.0296708039151
807,82.5915146708961
818,98.8734692852479
826,274.708981936924
833,147.50350877193
834,63.5790787988259
840,35.7136220923495
850,305.648571428571
854,72.1912828947368
858,19.7080276539824
860,77.4708509637988
862,32.7307919052208
882,69.3038869257951
887,53.9778529083092
894,23.3414789007116
